dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
3.79923,tcp,-,FIN,16,18,1540,1644,8.68597,31,29,3040.615967,3270.13623,4,4,253.259675,222.013703,16230.15883,533.629563,255,3204878133,1346643548,255,0.025877,0.024994,0.000883,96,91,0,0,6,0,15,6,1,6,0,0,0,7,15,0,Normal,0
0.024673,tcp,-,FIN,16,18,1540,1644,1337.494428,31,29,468204.125,503546.375,4,4,1.624067,1.424529,95.596133,2.830565,255,139619642,2293873708,255,0.000568,0.000453,0.000115,96,91,0,0,11,0,15,6,1,7,0,0,0,11,17,0,Normal,0
2.521334,tcp,-,FIN,30,42,2302,34406,28.159697,31,29,7062.928223,106568.9844,5,15,90.035498,61.222952,8032.45255,8094.515582,255,3902422664,1887240693,255,0.011999,0.011192,0.000807,77,819,0,0,12,0,10,10,1,4,0,0,0,11,11,0,Normal,0
0.550804,tcp,-,FIN,16,18,1540,1644,59.912417,31,29,20972.97656,22556.11719,4,4,36.698201,32.371529,3595.94598,73.229945,255,2839131257,953210917,255,0.000625,0.000487,0.000138,96,91,0,0,12,0,21,10,1,7,0,0,0,11,19,0,Normal,0
0.000953,udp,dns,CON,2,2,146,178,3147.953894,31,29,612801.6875,747114.375,0,0,0.001,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,15,1,1,4,0,0,0,6,2,0,Normal,0
0.834822,tcp,-,FIN,16,18,1540,1644,39.529385,31,29,13837.68066,14882.21484,4,4,55.633066,49.07359,4456.048993,137.629969,255,689552743,2932415705,255,0.00069,0.00057,0.00012,96,91,0,0,12,0,21,10,1,7,0,0,0,11,19,0,Normal,0
0.001431,udp,dns,CON,2,2,132,164,2096.436127,31,29,368972.75,458420.6875,0,0,0.006,0.003,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,1,0,21,1,1,2,0,0,0,8,1,0,Normal,0
0.101146,udp,-,CON,4,4,520,304,69.206891,31,29,30846.5,18033.33789,0,0,28.35,29.328334,40.082348,41.469457,0,0,0,0,0.0,0.0,0.0,130,76,0,0,8,0,15,1,1,4,0,0,0,6,17,0,Normal,0
0.175507,tcp,-,FIN,16,18,1540,1644,188.026695,31,29,65820.74219,70789.20313,4,4,12.513786,10.291412,755.786961,19.260262,255,1289555157,3464612858,255,0.000916,0.000545,0.000371,96,91,0,0,5,0,16,5,1,3,0,0,0,8,14,0,Normal,0
0.069478,tcp,-,FIN,16,18,1540,1644,474.97051,31,29,166268.4688,178819.2031,4,4,4.611333,4.051647,299.416609,7.480312,255,3619133540,1489046987,255,0.000941,0.000599,0.000342,96,91,0,0,20,0,21,17,1,5,0,0,0,18,19,0,Normal,0
1.069318,tcp,-,FIN,28,30,4656,3080,53.305001,31,29,33591.50391,22279.61914,7,7,39.592298,36.855379,2358.646979,61.939016,255,487101001,3659674714,255,0.000636,0.000506,0.00013,166,103,0,0,17,0,15,1,1,3,0,0,0,9,17,0,Normal,0
0.024752,tcp,-,FIN,16,18,1540,1644,1333.225579,31,29,466709.75,501939.2188,4,4,1.630067,1.429882,96.359782,2.775607,255,2289203215,145879912,255,0.000557,0.000441,0.000116,96,91,0,0,11,0,15,6,1,7,0,0,0,11,17,0,Normal,0
0.00422,tcp,http,FIN,8,10,1052,824,4028.436017,31,29,1745971.625,1406635.125,2,2,0.551857,0.416111,36.560505,0.793852,255,2289197286,2286466183,255,0.000605,0.000474,0.000131,132,82,1,83,2,0,4,1,1,1,0,0,1,11,1,0,Normal,0
1.787102,tcp,-,FIN,42,42,2662,23162,46.443908,31,29,11634.47852,101218.625,7,14,43.576218,43.576316,2880.333634,80.207937,255,1829551799,1029105219,255,0.000605,0.00047,0.000135,63,551,0,0,7,0,6,1,1,1,0,0,0,9,12,0,Normal,0
1.682024,tcp,-,FIN,66,66,3910,51808,77.882361,31,29,18316.0293,242679.0625,7,26,25.870647,25.867738,1496.921269,39.60898,255,2876678493,727414824,255,0.000753,0.000612,0.000141,59,785,0,0,4,0,3,1,1,2,0,0,0,3,4,0,Normal,0
18.520458,tcp,-,FIN,24,24,2024,4312,2.537734,31,29,837.992249,1785.269043,6,6,805.223082,805.208293,82364.98677,82370.38751,255,3534096717,3534441124,255,0.000801,0.000656,0.000145,84,180,0,0,7,0,15,1,1,3,0,0,0,9,17,0,Normal,0
15.625852,tcp,-,FIN,22,24,1920,4312,2.879843,31,29,938.444824,2115.980713,6,6,744.070598,679.202364,69599.32362,66483.55596,255,1517033026,1519454427,255,0.154031,0.004192,0.149839,87,180,0,0,10,0,4,4,1,3,0,0,0,6,7,0,Normal,0
28.607513,tcp,-,FIN,64,66,3806,51808,4.509305,31,29,1047.83667,14268.69922,7,26,461.40663,440.106092,62322.21583,60918.48049,255,3972353137,1827292254,255,0.000762,0.000606,0.000156,59,785,0,0,17,0,15,1,1,3,0,0,0,9,17,0,Normal,0
1.558789,tcp,-,FIN,16,18,1272,2572,21.17028,31,29,6122.70166,12471.21973,4,4,103.891399,91.659703,6385.109772,165.678641,255,1147096213,1147371847,255,0.000862,0.000565,0.000297,80,143,0,0,10,0,6,4,1,3,0,0,0,6,12,0,Normal,0
0.001044,udp,dns,CON,2,2,146,178,2873.563127,31,29,559386.9375,681992.3125,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,5,2,1,1,0,0,0,9,1,0,Normal,0
0.367473,tcp,-,FIN,38,40,2438,18508,209.539201,31,29,51682.70703,392866.9375,7,13,9.923514,9.408538,581.115622,566.000693,255,3236680070,4100055034,255,0.000723,0.000534,0.000189,64,463,0,0,11,0,3,1,1,1,0,0,0,11,4,0,Normal,0
9.68416,tcp,-,FIN,64,66,3806,51808,13.320721,31,29,3095.364014,42150.48047,7,26,153.711594,148.937862,11322.81275,11147.96453,255,2431644897,283870650,255,0.003365,0.003195,0.00017,59,785,0,0,8,0,6,1,1,2,0,0,0,6,12,0,Normal,0
3.588377,tcp,-,FIN,64,66,3806,51808,35.9494,31,29,8353.637695,113753.9375,7,26,56.952192,55.196508,4303.479957,4237.634148,255,127098884,2276984930,255,0.000738,0.000595,0.000143,59,785,0,0,7,0,5,1,1,1,0,0,0,9,4,0,Normal,0
37.955116,tcp,http,FIN,360,746,19202,1087890,29.113335,31,29,4036.135742,228993.0,2,370,105.723731,50.945733,36460.89791,25323.10277,255,2871518349,2872607034,255,0.000676,0.000536,0.00014,53,1458,1,524288,3,0,15,1,1,3,0,0,1,9,2,0,Normal,0
41.748917,tcp,http,FIN,366,746,19514,1087890,26.611469,31,29,3729.150635,208183.9844,2,370,115.009994,56.038136,42074.22568,29403.32464,255,769429600,770616121,255,0.000676,0.000525,0.000151,53,1458,1,524288,2,0,5,1,1,2,0,0,1,9,1,0,Normal,0
0.584054,tcp,-,FIN,40,42,2558,23162,138.685808,31,29,34174.92188,309711.0938,7,14,14.96782,14.234,951.831016,930.648578,255,3112486044,3721058382,255,0.000568,0.000457,0.000111,64,551,0,0,17,0,3,1,1,4,0,0,0,9,10,0,Normal,0
1.378741,tcp,-,FIN,40,42,2558,23162,58.749249,31,29,14476.97559,131197.9531,7,14,36.274157,33.613611,2653.949381,2557.670052,255,4231648586,952541117,255,0.000705,0.000579,0.000126,64,551,0,0,17,0,6,1,1,2,0,0,0,9,12,0,Normal,0
8.422095,tcp,-,FIN,64,66,3806,51808,15.316854,31,29,3559.209229,48466.80078,7,26,133.679181,133.674708,8904.75177,8901.339371,255,1002063507,1002375590,255,0.000697,0.000587,0.00011,59,785,0,0,7,0,3,1,1,2,0,0,0,9,5,0,Normal,0
11.493332,tcp,-,FIN,16,18,1272,2572,2.87123,31,29,830.394531,1691.415527,4,4,766.200708,676.042875,41393.94929,1027.132063,255,3914935862,3915236234,255,0.000737,0.000594,0.000143,80,143,0,0,10,0,6,4,1,3,0,0,0,6,12,0,Normal,0
1.033879,tcp,-,FIN,80,80,4654,72810,153.789751,31,29,35563.15625,556351.375,7,33,13.083266,13.079506,837.349767,22.98898,255,1507096992,1507369910,255,0.000739,0.000593,0.000146,58,910,0,0,8,0,5,1,1,2,0,0,0,6,4,0,Normal,0
1.678278,tcp,-,FIN,40,42,2558,23162,48.263757,31,29,11893.14356,107781.9063,7,14,43.024872,40.92183,0.0,3116.636348,255,2859001474,3413182893,255,0.000597,0.00048,0.000117,64,551,0,0,2,0,4,1,1,1,0,0,0,2,7,0,Normal,0
0.019241,tcp,-,FIN,16,18,1540,1644,1715.08761,31,29,600384.625,645704.5,4,4,1.262333,1.105588,84.169445,2.064929,255,139617766,146472235,255,0.000559,0.000443,0.000116,96,91,0,0,11,0,15,6,1,7,0,0,0,11,17,0,Normal,0
1.093549,tcp,-,FIN,28,30,4656,3080,52.123864,31,29,32847.17969,21785.94531,7,7,40.489592,37.69207,2622.228885,70.472437,255,2332488395,1288015147,255,0.000608,0.000475,0.000133,166,103,0,0,17,0,3,1,1,2,0,0,0,9,5,0,Normal,0
0.463873,tcp,-,FIN,40,42,2558,23162,174.61676,31,29,43029.01953,389951.5625,7,14,11.885871,11.583675,821.500368,814.006825,255,1002066652,1760614536,255,0.000649,0.000522,0.000127,64,551,0,0,7,0,3,1,1,1,0,0,0,9,4,0,Normal,0
0.134758,tcp,-,FIN,16,18,1540,1644,244.883429,31,29,85724.03906,92194.89844,4,4,8.963333,7.853059,563.692036,14.026594,255,3379134536,1250821609,255,0.001432,0.001255,0.000177,96,91,0,0,20,0,15,17,1,3,0,0,0,18,15,0,Normal,0
0.049339,tcp,-,FIN,30,42,2302,34406,1439.023892,31,29,360931.5,5445915.0,5,15,1.688103,1.189585,93.018636,78.110388,255,2289199613,2293301316,255,0.000701,0.000563,0.000138,77,819,0,0,11,0,15,6,1,7,0,0,0,11,17,0,Normal,0
0.084043,tcp,-,FIN,16,18,1540,1644,392.656123,31,29,137453.4375,147829.0781,4,4,5.570067,5.221938,354.792598,8.678008,255,3379132209,1257982511,255,0.000608,0.000486,0.000122,96,91,0,0,20,0,15,17,1,3,0,0,0,18,15,0,Normal,0
0.020828,tcp,ssh,FIN,106,114,9400,12298,10514.6921,31,29,3576723.75,4682543.0,26,31,0.203149,0.183782,12.861416,11.709596,255,4196678663,4196995959,255,0.000727,0.000603,0.000124,89,108,0,0,1,0,5,1,1,1,0,0,0,2,1,0,Normal,0
3.529592,tcp,-,FIN,16,18,1540,1644,9.349522,31,29,3272.899414,3519.953613,4,4,235.285736,207.509172,18481.54058,394.973563,255,819493213,3376215672,255,0.002095,0.001933,0.000162,96,91,0,0,9,0,6,8,1,5,0,0,0,10,8,0,Normal,0
4.331957,tcp,smtp,FIN,52,42,37230,3380,21.468358,31,29,67433.72656,6094.243652,18,8,84.933605,104.531953,5487.78728,188.183625,255,3186615312,1109062558,255,0.046983,0.046146,0.000837,716,80,0,0,1,0,7,1,1,2,0,0,0,3,1,0,Normal,0
0.00108,udp,dns,CON,2,2,146,178,2777.777885,31,29,540740.75,659259.3125,0,0,0.009,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,3,1,1,2,0,0,0,3,2,0,Normal,0
3.912585,tcp,-,FIN,16,18,1540,1644,8.434322,31,29,2952.523682,3175.394287,4,4,260.817994,230.111531,16716.15194,630.607813,255,1059489899,1228910560,255,0.00082,0.000686,0.000134,96,91,0,0,6,0,15,6,1,6,0,0,0,7,15,0,Normal,0
0.588808,tcp,-,FIN,16,18,1540,1644,56.045434,31,29,19619.29883,21100.25586,4,4,39.233066,34.607352,2384.91369,68.305453,255,2779133199,2837572346,255,0.000603,0.000478,0.000125,96,91,0,0,12,0,15,10,1,5,0,0,0,12,15,0,Normal,0
1.114703,tcp,-,FIN,40,42,2558,23162,72.665092,31,29,17906.11328,162274.6094,7,14,28.573666,27.176146,1775.658941,1731.087049,255,2679013385,3688404887,255,0.000601,0.000478,0.000123,64,551,0,0,9,0,5,1,1,1,0,0,0,1,3,0,Normal,0
0.693392,tcp,-,FIN,16,18,1540,1644,47.592128,31,29,16660.12891,17917.71484,4,4,46.200666,40.752648,3655.273028,117.426961,255,2839135167,876429590,255,0.000729,0.000588,0.000141,96,91,0,0,12,0,21,10,1,7,0,0,0,11,19,0,Normal,0
1.445413,tcp,-,FIN,28,30,4656,3080,39.435096,31,29,24851.0293,16482.48633,7,7,53.515592,49.823344,3136.416674,81.857625,255,787100720,1433870504,255,0.000671,0.000531,0.00014,166,103,0,0,17,0,3,1,1,1,0,0,0,9,4,0,Normal,0
0.043361,tcp,ftp-data,FIN,6,8,320,1862,299.808579,31,29,49260.85547,300731.0625,1,2,8.6084,6.127286,587.562619,14.70426,255,3559132492,3590253625,255,0.001505,0.000466,0.001039,53,233,0,0,1,0,5,1,1,1,0,0,0,10,1,0,Normal,0
0.13627,tcp,-,FIN,16,18,1540,1644,242.166285,31,29,84772.875,91171.9375,4,4,9.062,7.985412,582.980675,14.225131,255,1289551328,3476609989,255,0.000625,0.000509,0.000116,96,91,0,0,5,0,16,5,1,3,0,0,0,8,14,0,Normal,0
2.014453,tcp,-,FIN,40,44,2558,23266,41.202253,31,29,9908.397461,90299.45313,7,14,51.644795,46.835371,3873.933811,3686.992057,255,557035806,3181551974,255,0.000642,0.000516,0.000126,64,529,0,0,11,0,5,1,1,1,0,0,0,11,3,0,Normal,0
1.438395,tcp,-,FIN,78,80,4550,72810,109.149432,31,29,24983.40039,399890.1563,7,33,18.675571,18.200607,1078.416137,1065.656568,255,3236677443,3236955155,255,0.000664,0.000538,0.000126,58,910,0,0,11,0,1,1,1,1,0,0,0,11,7,0,Normal,0
0.000938,udp,dns,CON,2,2,132,164,3198.294302,31,29,562899.8125,699360.375,0,0,0.0,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,1,0,16,1,1,6,0,0,0,18,1,0,Normal,0
3.676099,tcp,-,FIN,16,18,1540,1644,8.976907,31,29,3142.46167,3379.669434,4,4,245.032946,226.68275,19752.10971,538.36225,255,3531523986,3636022698,255,0.088969,0.049166,0.039803,96,91,0,0,20,0,16,17,1,6,0,0,0,18,14,0,Normal,0
1.182371,tcp,-,FIN,38,40,2438,18508,65.123382,31,29,16062.63965,122100.4219,7,13,31.946,31.943352,1996.492707,2003.150756,255,2764034543,281184529,255,0.000949,0.000464,0.000485,64,463,0,0,9,0,15,1,1,1,0,0,0,10,15,0,Normal,0
0.030191,tcp,smtp,FIN,52,42,37358,3380,3080.388139,31,29,9708853.0,874432.75,18,8,0.59722,0.722024,35.751082,1.452141,255,3892486335,1748065190,255,0.000722,0.000584,0.000138,718,80,0,0,1,0,3,1,1,2,0,0,0,9,1,0,Normal,0
1.767249,tcp,ssh,FIN,64,60,6032,8114,69.5997,31,29,26880.19727,36119.41406,14,17,28.971295,29.574713,1940.41603,1848.121694,255,4262418302,2130238562,255,0.022387,0.022198,0.000189,94,135,0,0,2,0,16,2,1,1,0,0,0,3,2,0,Normal,0
0.02467,tcp,-,FIN,16,18,1540,1644,1337.657114,31,29,468261.0625,503607.625,4,4,1.6246,1.424529,92.474489,2.611164,255,2289201413,144836511,255,0.000565,0.000449,0.000116,96,91,0,0,11,0,15,6,1,7,0,0,0,11,17,0,Normal,0
1.583871,tcp,-,FIN,16,18,1540,1644,20.83503,31,29,7293.523438,7844.073242,4,4,105.569999,93.137648,7237.887148,229.819687,255,3902425188,2340794856,255,0.000968,0.000522,0.000446,96,91,0,0,12,0,10,10,1,4,0,0,0,11,11,0,Normal,0
3.59494,tcp,-,FIN,30,42,2302,34406,19.749982,31,29,4953.629395,74742.83594,5,15,123.952172,89.821102,9772.08429,8788.058109,255,544520216,1238688800,255,0.00222,0.002095,0.000125,77,819,0,0,17,0,21,15,2,6,0,0,0,17,19,0,Normal,0
0.316978,tcp,-,FIN,38,40,2438,18508,242.919061,31,29,59915.82813,455451.1563,7,13,8.796445,8.113257,584.83788,558.080637,255,1507100025,2127728460,255,0.000702,0.000557,0.000145,64,463,0,0,8,0,3,1,1,1,0,0,0,6,10,0,Normal,0
2.956103,tcp,-,FIN,16,18,1540,1644,11.163345,31,29,3907.847412,4202.830566,4,4,211.091358,196.731406,12449.50917,304.936625,255,1106974848,3510019146,255,0.005986,0.005131,0.000855,96,91,0,0,5,0,4,5,1,3,0,0,0,8,3,0,Normal,0
0.445854,tcp,-,FIN,40,42,2558,23162,181.673818,31,29,44768.01563,405711.2813,7,14,11.424205,10.860927,781.997392,763.799472,255,2876684873,1736662115,255,0.000676,0.000553,0.000123,64,551,0,0,4,0,3,1,1,1,0,0,0,3,5,0,Normal,0
3.616573,tcp,-,FIN,16,18,1540,1644,9.12466,31,29,3194.184082,3435.296143,4,4,241.084,212.712,20750.75868,531.58575,255,1381941291,1455580633,255,0.000586,0.000465,0.000121,96,91,0,0,20,0,16,17,1,6,0,0,0,18,14,0,Normal,0
3.464111,tcp,-,FIN,16,18,1540,1644,9.526253,31,29,3334.766113,3586.48999,4,4,230.887673,209.741813,15451.54624,340.602219,255,3954104819,1425847764,255,0.111967,0.108241,0.003726,96,91,0,0,17,0,5,15,1,4,0,0,0,17,4,0,Normal,0
0.2469,tcp,-,FIN,38,40,2438,18508,311.867144,31,29,76921.82813,584722.5625,7,13,6.663892,6.317205,390.126329,379.346628,255,2225002228,470543994,255,0.00065,0.000526,0.000124,64,463,0,0,10,0,7,1,1,1,0,0,0,7,7,0,Normal,0
2.318906,tcp,-,FIN,16,18,1540,1644,14.230848,31,29,4981.65918,5357.69873,4,4,154.571135,124.394586,10493.24268,320.444906,255,3902423502,4161628310,255,0.205008,0.20419,0.000818,96,91,0,0,12,0,10,10,1,4,0,0,0,11,11,0,Normal,0
0.405807,tcp,-,FIN,40,42,2558,23162,199.60228,31,29,49185.94531,445748.8438,7,14,10.397308,9.885951,604.553794,587.194165,255,1267098369,353547560,255,0.000599,0.00048,0.000119,64,551,0,0,2,0,7,1,1,1,0,0,0,3,7,0,Normal,0
0.4643,tcp,-,FIN,64,68,3806,51912,282.145161,31,29,64561.70313,881309.5,7,26,7.364206,6.918746,442.535348,429.279325,255,439614812,2585405901,255,0.000863,0.000735,0.000128,59,763,0,0,2,0,5,1,1,2,0,0,0,3,5,0,Normal,0
0.001666,udp,-,CON,4,4,520,304,4201.680681,31,29,1872749.125,1094837.875,0,0,0.419333,0.214,0.585956,0.295574,0,0,0,0,0.0,0.0,0.0,130,76,0,0,11,0,5,1,1,1,0,0,0,1,12,0,Normal,0
0.021029,tcp,-,FIN,16,18,1540,1644,1569.261553,31,29,549336.625,590803.1875,4,4,1.3814,1.194177,83.001626,2.350506,255,319621896,325598658,255,0.000891,0.000719,0.000172,96,91,0,0,17,0,5,3,1,3,0,0,0,8,7,0,Normal,0
0.712135,tcp,-,FIN,30,42,2302,34406,99.700195,31,29,25006.49414,377310.4688,5,15,24.545034,17.334342,1800.619032,1592.640638,255,2779132409,681222714,255,0.001557,0.001424,0.000133,77,819,0,0,12,0,15,10,1,5,0,0,0,12,15,0,Normal,0
0.401841,tcp,-,FIN,16,18,1540,1644,82.12203,31,29,28747.6875,30917.69922,4,4,26.7684,23.608529,1623.237656,43.72677,255,749558793,3029596557,255,0.000607,0.000495,0.000112,96,91,0,0,12,0,5,10,1,5,0,0,0,12,5,0,Normal,0
1.086071,tcp,-,FIN,40,42,2558,23162,74.580758,31,29,18378.17188,166552.6406,7,14,28.572789,26.477073,1795.897516,1730.040229,255,1924518561,1700438399,255,0.00064,0.000507,0.000133,64,551,0,0,7,0,7,1,1,1,0,0,0,3,7,0,Normal,0
0.332607,tcp,-,FIN,16,18,1540,1644,99.216192,31,29,34731.67969,37353.39453,4,4,22.150067,19.499529,1458.109125,35.385422,255,749554884,887201920,255,0.001263,0.00111,0.000153,96,91,0,0,12,0,5,10,1,5,0,0,0,12,5,0,Normal,0
0.674839,tcp,-,FIN,16,18,1540,1644,48.900551,31,29,17118.15625,18410.31641,4,4,44.968001,39.62959,3324.633119,100.655008,255,209554228,684432669,255,0.001278,0.001135,0.000143,96,91,0,0,17,0,10,15,1,7,0,0,0,17,11,0,Normal,0
1.942658,tcp,-,FIN,16,18,1272,2572,16.987036,31,29,4912.856445,10006.9082,4,4,129.48506,114.242297,7432.798422,188.878453,255,1687097074,3836969594,255,0.000653,0.000538,0.000115,80,143,0,0,17,0,6,3,1,4,0,0,0,8,10,0,Normal,0
0.539033,tcp,-,FIN,16,18,1540,1644,61.220742,31,29,21430.9707,23048.68164,4,4,35.896399,31.678883,2974.673175,75.611609,255,209551153,2883186059,255,0.000603,0.000483,0.00012,96,91,0,0,9,0,5,4,1,1,0,0,0,6,8,0,Normal,0
1.005668,tcp,http,FIN,12,18,1580,10168,28.836553,31,29,11526.66602,76398.96875,3,5,91.393183,59.12818,9530.570223,7674.96142,255,1927105626,4073543898,255,0.000617,0.000485,0.000132,132,565,1,3924,3,0,5,2,1,2,0,0,1,3,3,0,Normal,0
0.00236,udp,dns,CON,2,2,130,162,1271.186418,31,29,220338.9844,274576.2813,0,0,0.009,0.003,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,0,3,1,1,1,0,0,0,12,1,0,Normal,0
0.000943,udp,dns,CON,2,2,132,164,3181.336091,31,29,559915.125,695652.1875,0,0,0.001,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,3,0,2,1,1,8,0,0,0,6,2,0,Normal,0
0.020531,tcp,-,FIN,16,18,1540,1644,1607.325463,31,29,562661.3125,605133.6875,4,4,1.3478,1.125706,81.633865,2.152048,255,2765007600,625102074,255,0.00156,0.001391,0.000169,96,91,0,0,9,0,7,6,1,3,0,0,0,10,7,0,Normal,0
0.247784,tcp,-,FIN,30,42,2302,34406,286.539885,31,29,71869.04688,1084396.125,5,15,8.526448,6.032073,553.121742,510.623852,255,1289552135,3447935671,255,0.000585,0.000465,0.00012,77,819,0,0,4,0,7,3,1,3,0,0,0,4,7,0,Normal,0
0.187617,tcp,-,FIN,16,18,1540,1644,175.890241,31,29,61572.24609,66220.00781,4,4,12.485666,11.005765,684.737164,20.835213,255,1289554407,3456812571,255,0.00063,0.000518,0.000112,96,91,0,0,4,0,7,3,1,3,0,0,0,4,7,0,Normal,0
0.001048,udp,dns,CON,2,2,132,164,2862.595564,31,29,503816.8125,625954.25,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,1,0,6,1,1,2,0,0,0,7,1,0,Normal,0
0.026391,tcp,http,FIN,8,10,1052,824,644.159004,31,29,279186.0938,224925.1719,2,2,3.721571,2.879778,258.708743,7.299877,255,1229550416,1230498740,255,0.000583,0.000469,0.000114,132,82,1,83,3,0,5,2,1,2,0,0,1,12,3,0,Normal,0
0.000932,udp,dns,CON,2,2,132,164,3218.884136,31,29,566523.625,703862.6875,0,0,0.001,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,1,0,7,1,1,1,0,0,0,6,1,0,Normal,0
0.00387,tcp,http,FIN,8,10,1052,824,4392.764973,31,29,1903876.0,1533850.125,2,2,0.505143,0.370667,32.394151,0.65975,255,2469197560,2470203711,255,0.000654,0.000531,0.000123,132,82,1,83,2,0,7,1,1,1,0,0,1,8,1,0,Normal,0
10.362406,tcp,-,FIN,80,80,4654,72810,15.343927,31,29,3548.210693,55508.34375,7,33,132.847037,131.159328,24069.78319,745.212562,255,1251999392,3397821513,255,0.000958,0.00081,0.000148,58,910,0,0,13,0,5,1,1,2,0,0,0,12,3,0,Normal,0
2.191199,tcp,-,FIN,24,24,2024,4312,21.449443,31,29,7082.879883,15089.45508,6,6,99.584591,95.242437,6428.442257,174.508172,255,3596677699,3596988474,255,0.000744,0.000614,0.00013,84,180,0,0,4,0,2,1,1,1,0,0,0,1,3,0,Normal,0
3.923459,tcp,-,FIN,16,18,1540,1644,8.410945,31,29,2944.340576,3166.593506,4,4,280.220989,225.692531,18083.01809,519.053063,255,1454456854,1140852915,255,0.101543,0.086683,0.01486,96,91,0,0,13,0,9,10,1,7,0,0,0,12,18,0,Normal,0
3.799452,tcp,-,FIN,16,18,1540,1644,8.685463,31,29,3040.438477,3269.945068,4,4,253.274608,218.216531,18773.4027,520.015531,255,2807328645,1216448478,255,0.091559,0.089768,0.001791,96,91,0,0,13,0,7,10,1,3,0,0,0,12,7,0,Normal,0
0.650986,tcp,-,FIN,78,80,4550,72810,241.172615,31,29,55202.41406,883582.75,7,33,8.450312,8.232773,593.036639,586.70854,255,2224999221,2229496265,255,0.000714,0.000588,0.000126,58,910,0,0,10,0,6,1,1,2,0,0,0,7,10,0,Normal,0
1.006262,tcp,http,FIN,14,18,1684,10168,30.807088,31,29,12434.1377,76353.875,3,5,77.380615,59.161353,8766.247311,7674.885298,255,2107100319,4253391973,255,0.000644,0.000516,0.000128,120,565,1,3924,1,0,2,1,1,1,0,0,1,4,3,0,Normal,0
3.392591,tcp,-,FIN,16,18,1540,1644,9.727079,31,29,3405.067139,3662.0979,4,4,226.151861,212.009062,21595.04551,510.117937,255,3891522458,1153099039,255,0.000553,0.000442,0.000111,96,91,0,0,15,0,6,3,1,4,0,0,0,6,10,0,Normal,0
0.01927,tcp,-,FIN,16,18,1540,1644,1712.506565,31,29,599481.0625,644732.75,4,4,1.2612,1.175563,76.600599,2.124174,255,199619410,204665674,255,0.0006,0.000458,0.000142,96,91,0,0,9,0,5,6,1,3,0,0,0,10,12,0,Normal,0
3.884824,tcp,-,FIN,16,18,1540,1644,8.494593,31,29,2973.622559,3198.085693,4,4,277.463654,228.455406,17620.58704,519.945062,255,3444874925,1161543767,255,0.001213,0.001079,0.000134,96,91,0,0,15,0,6,9,1,3,0,0,0,12,5,0,Normal,0
23.30414,tcp,smtp,FIN,52,42,37230,3380,3.990707,31,29,12535.11133,1132.845947,18,8,466.066903,582.589875,86201.85783,2976.34975,255,194453825,2340857754,255,0.000665,0.00053,0.000135,716,80,0,0,1,0,6,1,1,1,0,0,0,3,1,0,Normal,0
0.019456,tcp,-,FIN,16,18,1540,1644,1696.134944,31,29,593750.0,638569.125,4,4,1.275133,1.117235,81.753509,2.107392,255,2649203554,507061497,255,0.000572,0.000459,0.000113,96,91,0,0,10,0,5,2,1,3,0,0,0,7,7,0,Normal,0
18.123909,tcp,-,FIN,28,30,4656,3080,3.145017,31,29,1981.912354,1314.506714,7,7,697.061091,624.943562,84961.41231,2469.023,255,1346972027,1350212309,255,0.000669,0.000542,0.000127,166,103,0,0,5,0,3,1,1,1,0,0,0,2,7,0,Normal,0
15.867305,tcp,-,FIN,22,24,1920,4312,2.83602,31,29,924.16449,2083.781738,6,6,755.545321,755.555238,91723.31468,91728.6421,255,339482946,2489407082,255,0.000762,0.000633,0.000129,87,180,0,0,2,0,3,1,1,1,0,0,0,3,3,0,Normal,0
0.177321,tcp,-,FIN,16,18,1540,1644,186.103167,31,29,65147.38672,70065.02344,4,4,11.7984,10.401059,706.404114,20.474605,255,1289552921,1305414230,255,0.000617,0.000502,0.000115,96,91,0,0,4,0,7,3,1,3,0,0,0,4,7,0,Normal,0
0.14874,tcp,-,FIN,16,18,1540,1644,221.863664,31,29,77665.72656,83528.30469,4,4,9.895267,9.224562,631.423896,16.944291,255,3379136060,3398615052,255,0.001932,0.001138,0.000794,96,91,0,0,15,0,5,9,1,6,0,0,0,12,8,0,Normal,0
