dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
1.040622,tcp,-,FIN,14,8,1084,724,20.180238,254,252,7741.523926,4874.008301,3,2,80.047844,144.045141,4526.811226,218.150094,255,1328247256,4184436207,255,0.105357,0.031565,0.073792,77,91,0,0,10,1,1,1,1,2,0,0,0,4,2,0,Fuzzers,1
5e-06,udp,-,INT,2,0,2640,0,200000.0051,254,0,2112000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1320,0,0,0,9,2,2,2,1,2,0,0,0,3,2,0,Fuzzers,1
0.459474,tcp,-,FIN,10,8,756,354,36.998829,254,252,11857.03613,5397.476074,2,1,47.712889,57.556715,3287.60813,107.525844,255,3237511861,164501863,255,0.11373,0.056569,0.057161,76,44,0,0,9,1,3,3,1,7,0,0,0,3,8,0,Fuzzers,1
1.057387,tcp,-,FIN,12,10,1226,798,19.860278,254,252,8503.982422,5439.824707,3,2,96.126088,110.206891,6811.88146,154.366031,255,2977111452,1613734368,255,0.161925,0.064847,0.097078,102,80,0,0,8,1,2,1,1,2,0,0,0,4,2,0,Fuzzers,1
1.543901,tcp,-,FIN,12,8,2006,774,12.306489,254,252,9529.108398,3513.178711,3,2,139.341543,214.648422,9445.296757,435.806812,255,2758069749,1379121003,255,0.16681,0.041358,0.125452,167,97,0,0,7,1,1,1,1,3,0,0,0,1,4,0,Fuzzers,1
0.668636,tcp,-,FIN,10,8,756,354,25.424894,254,252,8147.930664,3709.043457,2,1,64.467556,87.48043,4287.669711,128.216688,255,104800993,2191416921,255,0.126088,0.056269,0.069819,76,44,0,0,5,1,2,2,1,5,0,0,0,2,5,0,Fuzzers,1
1.000002,tcp,-,FIN,12,8,980,726,18.999961,254,252,7191.985352,5087.989746,3,2,86.624911,129.51243,4981.20826,161.412297,255,4134463726,2831260846,255,0.176399,0.093407,0.082992,82,91,0,0,3,1,1,1,1,1,0,0,0,2,1,0,Fuzzers,1
0.404772,tcp,-,FIN,10,6,756,268,37.057898,254,252,13459.42871,4427.183594,2,1,40.789889,72.126398,2248.04229,96.635852,255,3656370435,789858776,255,0.1001,0.044132,0.055968,76,45,0,0,5,1,1,1,1,4,0,0,0,1,4,0,Fuzzers,1
0.503579,tcp,-,FIN,10,6,756,268,29.786785,254,252,10818.56055,3558.527832,2,1,52.462,80.574203,2699.195579,125.322898,255,785532827,2548320375,255,0.166874,0.100703,0.066171,76,45,0,0,5,1,1,1,1,4,0,0,0,3,4,0,Fuzzers,1
1e-05,udp,-,INT,2,0,104,0,100000.0025,254,0,41600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,2,1,1,1,2,0,0,0,1,3,0,Fuzzers,1
0.630595,tcp,-,FIN,10,8,756,354,26.958665,254,252,8639.458984,3932.793457,2,1,69.959,80.669289,4512.800964,117.974398,255,3061714792,696449209,255,0.117978,0.065902,0.052076,76,44,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
0.878675,tcp,-,FIN,12,10,3042,830,23.899622,254,252,25392.7793,6801.149414,3,2,75.953912,90.141555,4951.3024,112.818664,255,828869516,1162925421,255,0.122873,0.067395,0.055478,254,83,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
0.435826,tcp,-,FIN,12,8,2018,744,43.595379,254,252,33958.50781,11949.72266,3,2,36.161365,57.722285,1860.897594,75.751805,255,3233873726,2116696352,255,0.087036,0.031761,0.055275,168,93,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
0.560076,tcp,-,FIN,12,8,1002,772,33.923968,254,252,13126.79004,9655.832031,3,2,49.096547,65.329855,2614.06447,94.61418,255,914052731,3852880091,255,0.196975,0.102766,0.094209,84,97,0,0,5,1,3,2,1,4,0,0,0,2,5,0,Fuzzers,1
0.834541,tcp,-,FIN,22,10,17778,836,37.146167,254,252,162676.25,7218.338867,8,2,39.673237,82.858,2903.4897,142.387422,255,2067543244,966966717,255,0.180692,0.088815,0.091877,808,84,0,0,4,1,1,1,1,3,0,0,0,2,3,0,Fuzzers,1
41.95047,udp,-,INT,4,0,208,0,0.071513,254,0,29.749369,0.0,0,0,13983.491,0.0,19775.628,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,2,1,1,1,2,0,0,0,2,2,0,Fuzzers,1
0.504994,tcp,-,FIN,10,6,756,268,29.703325,254,252,10788.24707,3548.557129,2,1,51.314778,93.216398,2605.933204,136.00425,255,1433846663,533504862,255,0.125132,0.038903,0.086229,76,45,0,0,9,1,2,2,1,6,0,0,0,13,6,0,Fuzzers,1
0.531356,tcp,-,FIN,12,8,3042,712,35.757573,254,252,41990.68359,9379.776367,3,2,44.957546,66.41857,2297.598193,78.613375,255,1419689646,4190420096,255,0.133821,0.066416,0.067405,254,89,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
0.603435,tcp,-,FIN,10,6,534,268,24.857691,254,252,6376.826172,2969.665527,1,0,8329.1111,13874.736,826841.7284,30788.134,255,1006784406,1832017796,255,0.129243,0.059335,0.069908,53,45,0,0,9,1,2,2,2,3,0,0,0,13,3,0,Fuzzers,1
0.865435,tcp,-,FIN,12,8,1058,700,21.954277,254,252,8966.588867,5666.514648,3,2,78.675909,115.16657,3864.148154,149.887719,255,279453753,1980053684,255,0.122699,0.058886,0.063813,88,88,0,0,4,1,1,1,1,4,0,0,0,1,4,0,Fuzzers,1
1.013007,tcp,-,FIN,12,10,1058,828,20.730359,254,252,7660.361328,5891.370605,3,2,92.091543,102.889,5202.067383,188.560656,255,435768464,3836041000,255,0.128165,0.058946,0.069219,88,83,0,0,4,1,1,1,1,4,0,0,0,1,4,0,Fuzzers,1
9e-06,udp,-,INT,2,0,304,0,111111.1072,254,0,135111104.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,152,0,0,0,10,2,3,3,1,8,0,0,0,3,8,0,Fuzzers,1
0.714854,tcp,-,FIN,12,8,1058,722,26.578854,254,252,10855.36328,7072.772949,3,2,64.899276,90.484859,3214.137675,131.083578,255,1872940358,2023804978,255,0.147286,0.08145,0.065836,88,90,0,0,4,1,1,1,1,4,0,0,0,1,4,0,Fuzzers,1
0.95817,tcp,-,FIN,10,8,756,354,17.742154,254,252,5685.838867,2588.267334,2,1,95.500222,125.851141,5516.102401,212.367516,255,1835850428,485850785,255,0.13579,0.077206,0.058584,76,44,0,0,7,1,2,1,1,3,0,0,0,11,3,0,Fuzzers,1
0.60806,tcp,-,FIN,10,8,534,354,27.957767,254,252,6328.322754,4078.544922,1,0,6926.6965,8655.616,686572.9078,22704.686,255,1202831515,3960841167,255,0.107892,0.062959,0.044933,53,44,0,0,10,1,3,3,3,5,0,0,0,4,5,0,Fuzzers,1
0.60806,tcp,-,FIN,10,8,534,354,27.957767,254,252,6328.322754,4078.544922,1,0,6926.6965,8655.616,686572.9078,22704.686,255,1202831515,3960841167,255,0.107892,0.062959,0.044933,53,44,0,0,10,1,3,3,3,5,0,0,0,4,5,0,Fuzzers,1
0.790022,tcp,-,FIN,12,10,1058,844,26.581538,254,252,9822.510742,7695.988281,3,2,68.659185,78.708,4328.911431,112.151742,255,3504917812,2718459960,255,0.126028,0.081646,0.044382,88,84,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
53.549648,tcp,-,FIN,24,18,2144,1524,0.765645,254,252,307.004822,215.127457,7,6,2328.19939,3146.653,342749.5853,12217.134,255,495973080,2124431073,255,0.086223,0.056532,0.029691,89,85,0,0,9,1,2,2,2,4,0,0,0,4,4,0,Fuzzers,1
0.748205,tcp,-,FIN,12,8,1058,776,25.39411,254,252,10371.48926,7260.04248,3,2,64.075547,90.617289,3369.202976,128.583313,255,735564604,2766179917,255,0.172638,0.113879,0.058759,88,97,0,0,6,1,2,2,1,5,0,0,0,2,5,0,Fuzzers,1
44.66917,tcp,-,FIN,26,16,3154,1452,0.917859,254,252,543.19342,243.92662,11,6,1786.07996,2972.95625,272290.5872,10722.186,255,3795079028,3372517636,255,0.111647,0.074822,0.036825,121,91,0,0,7,1,2,2,2,3,0,0,0,3,3,0,Fuzzers,1
0.456567,tcp,-,FIN,10,6,588,268,32.853886,254,252,9286.698242,3924.944336,2,1,49.662,77.831,2633.068344,135.429156,255,1948300155,434602255,255,0.131202,0.067408,0.063794,59,45,0,0,5,1,1,1,1,4,0,0,0,1,5,0,Fuzzers,1
0.942812,tcp,-,FIN,60,14,68185,612,77.427947,254,252,568927.8125,4828.109863,27,1,15.51639,64.817078,1584.280835,88.426508,255,3436920381,306350274,255,0.185524,0.100182,0.085342,1136,44,1,0,3,1,1,1,1,3,0,0,1,1,3,0,Fuzzers,1
0.817035,tcp,-,FIN,14,8,1074,746,25.702693,254,252,9771.918945,6393.850586,3,2,58.853154,111.34357,4203.823311,149.162937,255,3882139145,2285648693,255,0.076121,0.037629,0.038492,77,93,0,0,6,1,1,1,1,3,0,0,0,2,3,0,Fuzzers,1
0.911787,tcp,-,FIN,10,6,756,268,16.451211,254,252,5975.080078,1965.371338,2,1,101.183889,162.831406,5379.201469,267.438781,255,3013869941,1765607937,255,0.179094,0.097622,0.081472,76,45,0,0,6,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
8e-06,udp,-,INT,2,0,104,0,125000.0003,254,0,52000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,7,2,2,2,1,7,0,0,0,2,7,0,Fuzzers,1
0.712001,tcp,-,FIN,12,10,1036,812,29.49434,254,252,10674.1416,8213.47168,3,2,63.848635,74.279664,4789.564133,120.482203,255,2269219754,2501722642,255,0.108496,0.043483,0.065013,86,81,0,0,6,1,1,1,1,2,0,0,0,3,2,0,Fuzzers,1
0.751286,tcp,-,FIN,10,6,756,268,19.965766,254,252,7251.566406,2385.243652,2,1,80.121778,133.558594,4309.183271,216.022391,255,545536831,3719117693,255,0.168792,0.083485,0.085307,76,45,0,0,8,1,1,1,1,4,0,0,0,2,4,0,Fuzzers,1
0.957034,tcp,-,FIN,22,10,17758,808,32.391744,254,252,141696.1094,6085.468262,8,2,45.573049,98.061109,3489.117707,141.438328,255,734311147,1589000293,255,0.122074,0.073707,0.048367,807,81,0,0,8,1,1,1,1,3,0,0,0,2,3,0,Fuzzers,1
5e-06,udp,-,INT,2,0,104,0,200000.0051,254,0,83200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,7,2,3,3,1,7,0,0,0,3,7,0,Fuzzers,1
3e-06,udp,-,INT,2,0,104,0,333333.3215,254,0,138666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,7,2,3,3,1,7,0,0,0,3,7,0,Fuzzers,1
3e-06,udp,-,INT,2,0,104,0,333333.3215,254,0,138666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,11,2,5,5,1,11,0,0,0,5,11,0,Fuzzers,1
1.401886,tcp,-,FIN,22,10,17764,830,22.113068,254,252,96766.78125,4262.828613,8,2,66.710188,144.696562,5070.518349,281.645,255,4875823,2593408204,255,0.19517,0.099612,0.095558,807,83,0,0,7,1,1,1,1,3,0,0,0,1,4,0,Fuzzers,1
0.706089,tcp,-,FIN,10,6,756,268,21.24378,254,252,7715.741211,2537.923584,2,1,73.001889,125.704203,3755.551166,186.396594,255,4242033405,3799459451,255,0.167788,0.077559,0.090229,76,45,0,0,6,1,1,1,1,3,0,0,0,2,3,0,Fuzzers,1
2.888513,ospf,-,INT,82,0,5248,0,28.042109,254,0,14357.55957,0.0,0,0,35.660656,0.0,38.80402,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Fuzzers,1
2.888513,ospf,-,INT,82,0,5248,0,28.042109,254,0,14357.55957,0.0,0,0,35.660656,0.0,38.80402,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Analysis,1
1.522331,tcp,-,FIN,10,8,756,354,11.167085,254,252,3578.722412,1629.080688,2,1,169.036667,205.004,10886.46376,249.798406,255,556657538,4028727385,255,0.129434,0.0873,0.042134,76,44,0,0,5,1,1,1,1,4,0,0,0,1,4,0,Fuzzers,1
1.230491,tcp,-,FIN,12,10,1234,804,17.066357,254,252,7359.663574,4707.063965,3,2,110.367999,128.775891,6612.692719,228.666594,255,1417651991,4019953800,255,0.183823,0.071499,0.112324,103,80,0,0,6,1,1,1,1,2,0,0,0,3,2,0,Fuzzers,1
1.755375,tcp,-,FIN,22,12,17852,916,18.799402,254,252,77663.17969,3828.241699,8,2,82.409571,150.460641,7075.304115,349.291531,255,4257755690,2949670493,255,0.209358,0.100299,0.109059,811,76,0,0,7,1,1,1,1,2,0,0,0,3,2,0,Fuzzers,1
1.041683,tcp,-,FIN,12,10,1040,802,20.159685,254,252,7326.605469,5544.873047,3,2,90.823912,107.402109,5501.33931,179.173531,255,2712353116,1786043715,255,0.214206,0.075058,0.139148,87,80,0,0,6,1,1,1,1,1,0,0,0,2,1,0,Fuzzers,1
0.66963,tcp,-,FIN,10,6,756,268,22.40043,254,252,8135.836426,2676.104736,2,1,67.774444,103.591398,3617.505857,153.736891,255,125330424,390170896,255,0.212272,0.151672,0.0606,76,45,0,0,7,1,1,1,1,4,0,0,0,2,4,0,Fuzzers,1
0.828614,tcp,-,FIN,12,8,1042,720,22.929856,254,252,9229.871094,6082.446289,3,2,73.869456,106.951141,4443.02691,149.395438,255,1701774815,2240947343,255,0.149574,0.079948,0.069626,87,90,0,0,8,1,1,1,1,3,0,0,0,3,3,0,Fuzzers,1
0.586728,tcp,-,FIN,12,8,1034,754,32.382979,254,252,12925.92188,8999.05957,3,2,50.659637,75.577289,2615.436781,109.046312,255,4269197730,4164524017,255,0.160265,0.057684,0.102581,86,94,0,0,8,1,1,1,1,3,0,0,0,3,3,0,Fuzzers,1
3e-06,udp,-,INT,2,0,104,0,333333.3215,254,0,138666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,4,2,2,2,1,4,0,0,0,2,4,0,Fuzzers,1
0.858313,tcp,-,FIN,10,8,534,354,19.806294,254,252,4483.212891,2889.388672,2,1,95.289889,113.037859,5709.034608,191.354547,255,2341446682,3452723070,255,0.161266,0.067039,0.094227,53,44,0,0,4,1,1,1,1,3,0,0,0,8,3,0,Fuzzers,1
6e-06,udp,-,INT,2,0,104,0,166666.6608,254,0,69333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,7,2,3,3,1,7,0,0,0,3,7,0,Fuzzers,1
1.274868,tcp,-,FIN,12,10,1142,836,16.472293,254,252,6570.091797,4725.194824,3,2,115.897091,135.993672,6200.986648,211.0255,255,2111891728,3466511780,255,0.119505,0.050288,0.069217,95,84,0,0,9,1,1,1,1,3,0,0,0,3,3,0,Fuzzers,1
0.311889,tcp,-,FIN,10,6,756,268,48.094035,254,252,17467.75391,5745.633789,2,1,31.177778,50.289398,1768.057289,68.378438,255,3774215976,3850678265,255,0.1377,0.060434,0.077266,76,45,0,0,6,1,2,2,1,3,0,0,0,12,3,0,Fuzzers,1
0.773903,tcp,-,FIN,12,10,1046,810,27.135183,254,252,9913.386719,7535.828125,3,2,70.354818,76.244445,3596.940349,127.979109,255,2194045315,1551346805,255,0.138662,0.087082,0.05158,87,81,0,0,9,1,1,1,1,3,0,0,0,3,3,0,Fuzzers,1
4e-06,udp,-,INT,2,0,104,0,250000.0006,254,0,104000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,5,2,1,1,1,5,0,0,0,1,5,0,Fuzzers,1
0.615386,tcp,-,FIN,10,6,756,268,24.374945,254,252,8852.979492,2911.993408,2,1,68.274222,93.656,3464.213407,155.456609,255,2957069075,3004238579,255,0.232387,0.147098,0.085289,76,45,0,0,8,1,1,1,1,4,0,0,0,2,4,0,Fuzzers,1
0.952181,tcp,-,FIN,12,10,1080,788,22.054631,254,252,8317.746094,5965.252441,2,1,6586.162831,7901.0375,712771.1352,23407.462,255,966787584,2487371307,255,0.11733,0.034241,0.083089,90,79,0,0,8,1,2,2,2,4,0,0,0,5,4,0,Fuzzers,1
9e-06,udp,-,INT,2,0,184,0,111111.1072,254,0,81777776.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,92,0,0,0,5,2,3,3,1,5,0,0,0,19,5,0,Fuzzers,1
4e-06,udp,-,INT,2,0,264,0,250000.0006,254,0,264000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,132,0,0,0,5,2,3,3,1,5,0,0,0,19,5,0,Fuzzers,1
9e-06,udp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,5,2,2,2,1,5,0,0,0,2,5,0,Fuzzers,1
6e-06,udp,-,INT,2,0,104,0,166666.6608,254,0,69333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Fuzzers,1
1e-05,udp,-,INT,2,0,544,0,100000.0025,254,0,217600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,10,2,2,2,1,8,0,0,0,11,8,0,Fuzzers,1
0.940276,tcp,-,FIN,10,8,534,354,18.079797,254,252,4092.415283,2637.523438,2,1,98.145,118.31943,5183.583917,217.220234,255,1836807194,1768803710,255,0.256809,0.11203,0.144779,53,44,0,0,4,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
1e-05,udp,-,INT,2,0,664,0,100000.0025,254,0,265600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,332,0,0,0,5,2,1,1,1,4,0,0,0,2,4,0,Fuzzers,1
2.152099,tcp,-,FIN,14,8,8834,354,9.757916,254,252,30493.02344,1152.363403,4,1,165.474767,299.507156,12473.87567,524.047375,255,102117979,2408067341,255,0.118309,0.05554,0.062769,631,44,0,0,3,1,1,3,1,1,0,0,0,3,3,0,Fuzzers,1
0.78126,tcp,-,FIN,14,10,774,556,29.439623,254,252,7362.46582,5130.174316,4,3,59.020999,77.382,2951.679466,107.658406,255,2341789952,1977495320,255,0.149846,0.084818,0.065028,55,56,0,0,3,1,1,2,1,2,0,0,0,3,2,0,Fuzzers,1
3e-06,udp,-,INT,2,0,104,0,333333.3215,254,0,138666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,2,1,1,1,2,0,0,0,1,2,0,Fuzzers,1
1.5e-05,ipv6,-,INT,2,0,86,0,66666.66835,254,0,22933334.0,0.0,0,0,0.015,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,43,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Fuzzers,1
3e-06,udp,-,INT,2,0,104,0,333333.3215,254,0,138666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,4,2,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
1e-05,udp,-,INT,2,0,104,0,100000.0025,254,0,41600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Fuzzers,1
6e-06,udp,-,INT,2,0,704,0,166666.6608,254,0,469333312.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,352,0,0,0,5,2,2,2,1,4,0,0,0,2,4,0,Fuzzers,1
1.1e-05,udp,-,INT,2,0,104,0,90909.0902,254,0,37818180.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,5,2,2,2,1,5,0,0,0,2,5,0,Fuzzers,1
0.658425,tcp,-,FIN,20,8,17286,354,41.00695,254,252,199530.7031,3766.564209,7,1,33.091054,77.51657,2366.284727,113.905219,255,1918197902,1768643115,255,0.210426,0.115806,0.09462,864,44,0,0,5,1,2,2,2,5,0,0,0,2,5,0,Fuzzers,1
0.629777,tcp,-,FIN,10,6,534,268,23.817954,254,252,6110.099121,2845.45166,2,1,68.132222,114.782398,3683.252159,191.765672,255,958373708,984479785,255,0.15895,0.055856,0.103094,53,45,0,0,6,1,2,2,2,4,0,0,0,4,4,0,Fuzzers,1
9e-06,udp,-,INT,2,0,504,0,111111.1072,254,0,224000000.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,252,0,0,0,10,2,3,3,1,8,0,0,0,5,8,0,Fuzzers,1
0.601407,tcp,-,FIN,10,6,534,268,24.941513,254,252,6398.329102,2979.679443,2,1,66.823,103.349797,3482.697742,176.098469,255,987099989,3052189963,255,0.125465,0.084055,0.04141,53,45,0,0,6,1,1,2,1,4,0,0,0,11,4,0,Fuzzers,1
0.596136,sctp,-,CON,4,2,536,440,8.387348,254,60,5394.742188,2952.34668,0,0,198.712,0.008,281.009187,0.0,0,0,0,0,0.0,0.0,0.0,134,220,0,0,1,0,1,1,1,1,0,0,0,1,1,0,Analysis,1
1.024128,tcp,-,FIN,10,8,534,354,16.599488,254,252,3757.343018,2421.57251,2,1,101.006889,136.913578,6042.781743,183.861828,255,3589171788,3213642968,255,0.166092,0.06573,0.100362,53,44,0,0,5,1,1,1,1,4,0,0,0,11,4,0,Fuzzers,1
1e-06,udp,-,INT,2,0,1024,0,1000000.003,254,0,4096000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,512,0,0,0,7,2,2,2,1,6,0,0,0,11,6,0,Fuzzers,1
1.297935,tcp,-,FIN,10,8,1014,354,13.097728,254,252,5627.400391,1910.727417,2,1,141.494444,174.78,10179.75868,245.623859,255,3716348174,1621372014,255,0.195171,0.074469,0.120702,101,44,0,0,3,1,1,1,1,2,0,0,0,1,2,0,Fuzzers,1
0.497825,tcp,-,FIN,8,8,364,374,30.13107,254,252,5126.299316,5270.928711,1,2,71.108571,61.04343,3878.499996,77.005117,255,3828735376,3751374652,255,0.121697,0.070518,0.051179,46,47,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Backdoor,1
2e-06,udp,-,INT,2,0,2024,0,500000.0013,254,0,4048000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1012,0,0,0,5,2,4,4,1,5,0,0,0,4,5,0,Fuzzers,1
1.1e-05,udp,-,INT,2,0,2704,0,90909.0902,254,0,983272704.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1352,0,0,0,2,2,2,2,1,2,0,0,0,3,2,0,Fuzzers,1
0.569347,tcp,-,FIN,10,6,1526,268,26.345971,254,252,19306.32813,3147.465332,2,1,63.260778,103.640797,3258.693969,176.254063,255,2017451162,1838190042,255,0.122049,0.050187,0.071862,153,45,0,0,5,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
0.299034,tcp,-,FIN,10,6,588,268,50.16152,254,252,14178.98926,5992.629395,2,1,30.455,50.492199,1688.85753,67.856508,255,2192734086,3172938486,255,0.096896,0.046563,0.050333,59,45,0,0,6,1,1,1,1,5,0,0,0,1,5,0,Fuzzers,1
32.022385,tcp,-,FIN,20,12,1176,536,0.968073,254,252,279.304626,122.914017,4,1,1684.540842,2905.7235,223539.4413,8850.564,255,156921633,3408686011,255,0.142512,0.05942,0.083092,59,45,0,0,4,1,2,2,2,4,0,0,0,2,4,0,Fuzzers,1
9e-06,udp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,2,2,2,1,3,0,0,0,2,3,0,Fuzzers,1
6e-06,udp,-,INT,2,0,104,0,166666.6608,254,0,69333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,2,1,1,1,2,0,0,0,1,2,0,Fuzzers,1
9e-06,udp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,2,1,1,1,2,0,0,0,1,2,0,Fuzzers,1
0.876665,tcp,-,FIN,10,8,1526,354,19.391672,254,252,12538.42676,2828.902832,2,1,97.407222,117.182289,5537.248563,178.865078,255,2555794498,143665564,255,0.084135,0.055721,0.028414,153,44,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
6e-06,udp,-,INT,2,0,104,0,166666.6608,254,0,69333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,2,1,1,1,2,0,0,0,1,2,0,Fuzzers,1
0.755607,tcp,-,FIN,60,14,68183,612,96.611068,254,252,709861.0625,6024.29541,27,1,12.315237,54.348078,1306.459222,70.884008,255,144270273,1106630643,255,0.148292,0.049078,0.099214,1136,44,1,0,2,1,1,1,1,2,0,0,1,1,2,0,Fuzzers,1
43.314888,tcp,-,FIN,20,14,1512,622,0.761863,254,252,265.405273,106.753136,4,1,2277.467842,3324.28975,305457.2037,11205.526,255,649759053,3504893485,255,0.152802,0.099116,0.053686,76,44,0,0,9,1,2,2,2,5,0,0,0,4,5,0,Fuzzers,1
0.900617,tcp,-,FIN,60,14,68183,612,81.055543,254,252,595565.0625,5054.312988,27,1,15.264696,61.803691,1485.998982,84.221859,255,2701284386,71673931,255,0.146661,0.064235,0.082426,1136,44,1,0,2,1,1,1,1,1,0,0,1,1,1,0,Fuzzers,1
0.924692,tcp,-,FIN,10,8,756,354,18.3845,254,252,5891.691895,2681.974121,2,1,98.780222,122.081711,7729.331763,167.760656,255,1420104224,3921425430,255,0.09421,0.070112,0.024098,76,44,0,0,8,1,1,1,1,4,0,0,0,3,4,0,Fuzzers,1
0.54327,tcp,-,FIN,10,6,756,268,27.610581,254,252,10028.16309,3298.543945,2,1,56.854444,92.027797,3017.731662,147.632797,255,2646729391,854331780,255,0.162224,0.083124,0.0791,76,45,0,0,9,1,2,2,1,6,0,0,0,13,6,0,Fuzzers,1
8e-06,udp,-,INT,2,0,104,0,125000.0003,254,0,52000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,4,2,2,2,1,4,0,0,0,3,4,0,Fuzzers,1
0.727885,tcp,-,FIN,10,6,756,268,20.607651,254,252,7484.69873,2461.927246,2,1,80.876111,119.694,4090.909119,193.055141,255,2013530894,2060150068,255,0.158503,0.101788,0.056715,76,45,0,0,8,1,1,1,1,4,0,0,0,3,4,0,Fuzzers,1
0.775347,tcp,-,FIN,10,8,756,354,21.925667,254,252,7026.53125,3198.567871,2,1,86.044667,90.808141,4601.88103,179.735469,255,305887697,2557191122,255,0.219801,0.139687,0.080114,76,44,0,0,8,1,1,1,1,4,0,0,0,2,4,0,Fuzzers,1
